arrest_id_univ,person_id,filing_date_univ,age_at_arrest,sex,race,arrest_id_event,filing_date_event,charge_degree,offense_category,y,current_charge_felony,num_fel_arrests_last_year
6037598,92826,2017-03-07,40.84657534246576,M,Black,7241896,2016-04-13,misdemeanor,violent,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,10004549,2013-11-15,misdemeanor,property,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,4759494,2017-11-26,misdemeanor,property,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,4514795,2018-01-13,misdemeanor,property,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,3186875,2018-08-12,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,3899449,2018-04-20,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,9655744,2014-03-08,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,9829024,2014-01-06,misdemeanor,property,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,9488255,2014-05-04,misdemeanor,property,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,9501669,2014-04-29,misdemeanor,property,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,7900899,2015-10-02,misdemeanor,property,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,8713862,2015-01-17,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,8583905,2015-02-27,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,6292883,2016-12-30,misdemeanor,property,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,5504431,2017-07-15,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,5959563,2017-03-29,misdemeanor,property,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,6220497,2017-01-19,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,884133,2019-10-02,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,978959,2019-09-14,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,10551772,2020-12-24,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,11592262,2012-05-05,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,20702031,2012-01-05,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,10004550,2013-11-15,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,9240383,2014-07-18,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,7407694,2016-02-28,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,7253000,2016-04-11,misdemeanor,property,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,6139694,2017-02-09,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,6037598,2017-03-07,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,9658779,2014-03-07,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,9139226,2014-08-21,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,9623274,2014-03-19,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,9623275,2014-03-19,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,7304459,2016-03-28,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,7335990,2016-03-18,misdemeanor,other,0,0,0
6037598,92826,2017-03-07,40.84657534246576,M,Black,7387880,2016-03-04,misdemeanor,other,0,0,0
7392722,93743,2016-03-03,22.873972602739727,M,Black,10150429,2013-09-23,misdemeanor,property,0,0,0
7392722,93743,2016-03-03,22.873972602739727,M,Black,8884967,2014-11-17,misdemeanor,other,0,0,0
7392722,93743,2016-03-03,22.873972602739727,M,Black,7392722,2016-03-03,misdemeanor,property,0,0,0
7392722,93743,2016-03-03,22.873972602739727,M,Black,11346673,2012-07-28,misdemeanor,other,0,0,0
7392722,93743,2016-03-03,22.873972602739727,M,Black,11337251,2012-08-01,misdemeanor,other,0,0,0
7392722,93743,2016-03-03,22.873972602739727,M,Black,11424214,2012-06-30,misdemeanor,other,0,0,0
7392722,93743,2016-03-03,22.873972602739727,M,Black,10385400,2013-07-04,misdemeanor,drug,0,0,0
7392722,93743,2016-03-03,22.873972602739727,M,Black,20443,2020-04-28,misdemeanor,drug,0,0,0
7392722,93743,2016-03-03,22.873972602739727,M,Black,5001124,2017-10-17,misdemeanor,drug,0,0,0
7392722,93743,2016-03-03,22.873972602739727,M,Black,16672,2020-04-30,misdemeanor,property,0,0,0
4434854,94941,2018-01-28,25.70958904109589,M,Black,7341319,2020-10-22,misdemeanor,property,0,0,0
4434854,94941,2018-01-28,25.70958904109589,M,Black,11071193,2012-11-01,misdemeanor,property,0,0,0
4434854,94941,2018-01-28,25.70958904109589,M,Black,7915552,2015-09-28,misdemeanor,property,0,0,0
4434854,94941,2018-01-28,25.70958904109589,M,Black,4434854,2018-01-28,felony,property,0,1,0
5251707,95389,2017-09-04,36.84109589041096,,Black,11412300,2012-07-05,misdemeanor,other,0,0,0
5251707,95389,2017-09-04,36.84109589041096,,Black,3021313,2018-09-14,misdemeanor,other,0,0,0
5251707,95389,2017-09-04,36.84109589041096,,Black,5237571,2017-09-06,misdemeanor,violent,0,0,0
5251707,95389,2017-09-04,36.84109589041096,,Black,5251707,2017-09-04,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,10229063,2013-08-26,felony,violent,0,1,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,10153814,2013-09-20,felony,violent,0,1,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,10218104,2013-08-30,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,6542455,2016-10-13,misdemeanor,property,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,4251992,2018-03-02,misdemeanor,violent,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,4264651,2018-02-28,misdemeanor,property,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,3187114,2018-08-12,misdemeanor,property,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,3714377,2018-05-24,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,10937959,2012-12-18,misdemeanor,property,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,10073674,2013-10-22,misdemeanor,property,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,10530684,2013-05-16,misdemeanor,violent,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,6623309,2016-09-19,misdemeanor,drug,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,7001601,2016-05-31,misdemeanor,violent,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,6751005,2016-08-12,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,5404630,2017-08-05,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,4251991,2018-03-02,misdemeanor,violent,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,439928,2020-01-04,felony,violent,0,1,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,263109,2020-02-09,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,5894808,2017-04-13,misdemeanor,drug,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,3989749,2018-04-06,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,11206394,2012-09-14,felony,other,0,1,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,10311123,2013-07-31,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,10343640,2013-07-19,misdemeanor,drug,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,8408310,2015-04-23,felony,violent,0,1,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,6788370,2016-08-02,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,7047374,2016-05-17,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,5733959,2017-05-25,misdemeanor,drug,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,237530,2020-02-14,misdemeanor,violent,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,10542509,2013-05-11,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,5834275,2017-04-28,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,2533625,2018-12-15,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,2904433,2018-10-06,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,3036162,2018-09-12,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,312486,2020-01-30,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,7825454,2015-10-24,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,5742205,2017-05-23,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,10365532,2013-07-12,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,5759973,2017-05-18,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,3549692,2018-06-24,misdemeanor,drug,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,3304611,2020-06-20,felony,violent,0,1,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,1753399,2020-05-30,misdemeanor,other,0,0,0
4251991,98350,2018-03-02,53.772602739726025,M,Black,2653279,2018-11-23,misdemeanor,other,0,0,0
5111848,100614,2017-09-27,25.375342465753423,F,Black,11270145,2012-08-23,misdemeanor,violent,1,0,0
5111848,100614,2017-09-27,25.375342465753423,F,Black,5111848,2017-09-27,misdemeanor,property,1,0,0
5111848,100614,2017-09-27,25.375342465753423,F,Black,10379595,2013-07-06,felony,property,1,1,0
5111848,100614,2017-09-27,25.375342465753423,F,Black,3016459,2018-09-15,felony,property,1,1,0
5351996,101770,2017-08-15,26.926027397260277,F,,5351996,2017-08-15,misdemeanor,other,0,0,0
5351996,101770,2017-08-15,26.926027397260277,F,,9539634,2014-04-16,misdemeanor,drug,0,0,0
5351996,101770,2017-08-15,26.926027397260277,F,,10915587,2012-12-28,misdemeanor,property,0,0,0
5351996,101770,2017-08-15,26.926027397260277,F,,3326186,2020-06-26,misdemeanor,property,0,0,0
5351996,101770,2017-08-15,26.926027397260277,F,,9121859,2014-08-27,misdemeanor,property,0,0,0
5351996,101770,2017-08-15,26.926027397260277,F,,9539633,2014-04-16,misdemeanor,drug,0,0,0
7278705,101916,2016-04-03,25.991780821917807,M,Black,9142926,2014-08-20,misdemeanor,property,0,0,0
7278705,101916,2016-04-03,25.991780821917807,M,Black,4860635,2017-11-07,misdemeanor,property,0,0,0
7278705,101916,2016-04-03,25.991780821917807,M,Black,5297231,2017-08-25,misdemeanor,property,0,0,0
7278705,101916,2016-04-03,25.991780821917807,M,Black,9718685,2014-02-12,misdemeanor,property,0,0,0
7278705,101916,2016-04-03,25.991780821917807,M,Black,9218695,2014-07-25,misdemeanor,property,0,0,0
7278705,101916,2016-04-03,25.991780821917807,M,Black,9367942,2014-06-06,misdemeanor,property,0,0,0
7278705,101916,2016-04-03,25.991780821917807,M,Black,8431289,2015-04-17,misdemeanor,property,0,0,0
7278705,101916,2016-04-03,25.991780821917807,M,Black,7716418,2015-11-27,misdemeanor,property,0,0,0
7278705,101916,2016-04-03,25.991780821917807,M,Black,7278705,2016-04-03,misdemeanor,other,0,0,0
7278705,101916,2016-04-03,25.991780821917807,M,Black,10915895,2012-12-28,misdemeanor,property,0,0,0
7278705,101916,2016-04-03,25.991780821917807,M,Black,7454027,2016-02-18,misdemeanor,other,0,0,0
7278705,101916,2016-04-03,25.991780821917807,M,Black,5363948,2017-08-12,misdemeanor,other,0,0,0
7278705,101916,2016-04-03,25.991780821917807,M,Black,6777349,2016-08-05,misdemeanor,other,0,0,0
7470210,103801,2016-02-12,22.88219178082192,M,Black,11505978,2012-06-03,misdemeanor,drug,0,0,0
7470210,103801,2016-02-12,22.88219178082192,M,Black,10881298,2013-01-11,misdemeanor,violent,0,0,0
7470210,103801,2016-02-12,22.88219178082192,M,Black,10453888,2013-06-11,misdemeanor,drug,0,0,0
7470210,103801,2016-02-12,22.88219178082192,M,Black,11450174,2012-06-21,misdemeanor,drug,0,0,0
7470210,103801,2016-02-12,22.88219178082192,M,Black,11546070,2012-05-22,felony,property,0,1,0
7470210,103801,2016-02-12,22.88219178082192,M,Black,7470210,2016-02-12,misdemeanor,drug,0,0,0
6671035,106675,2016-09-05,23.64109589041096,M,Black,3225500,2018-08-05,misdemeanor,other,0,0,0
6671035,106675,2016-09-05,23.64109589041096,M,Black,10661605,2013-03-30,misdemeanor,property,0,0,0
6671035,106675,2016-09-05,23.64109589041096,M,Black,9306305,2014-06-27,felony,other,0,1,0
6671035,106675,2016-09-05,23.64109589041096,M,Black,10248015,2013-08-20,misdemeanor,drug,0,0,0
6671035,106675,2016-09-05,23.64109589041096,M,Black,6861244,2016-07-10,misdemeanor,drug,0,0,0
6671035,106675,2016-09-05,23.64109589041096,M,Black,11349816,2012-07-27,misdemeanor,drug,0,0,0
6671035,106675,2016-09-05,23.64109589041096,M,Black,9664170,2014-03-06,felony,drug,0,1,0
6671035,106675,2016-09-05,23.64109589041096,M,Black,6671035,2016-09-05,misdemeanor,drug,0,0,0
6671035,106675,2016-09-05,23.64109589041096,M,Black,5603691,2017-06-22,misdemeanor,drug,0,0,0
6671035,106675,2016-09-05,23.64109589041096,M,Black,7965518,2015-09-11,misdemeanor,drug,0,0,0
6671035,106675,2016-09-05,23.64109589041096,M,Black,6560430,2016-10-07,misdemeanor,drug,0,0,0
6446640,109307,2016-11-11,24.194520547945206,M,Black,5534632,2017-07-09,misdemeanor,property,0,0,0
6446640,109307,2016-11-11,24.194520547945206,M,Black,6446640,2016-11-11,felony,other,0,1,0
6939057,112145,2016-06-17,22.775342465753425,M,mixed,11108325,2012-10-18,misdemeanor,property,0,0,0
6939057,112145,2016-06-17,22.775342465753425,M,mixed,11074891,2012-10-31,misdemeanor,property,0,0,0
6939057,112145,2016-06-17,22.775342465753425,M,mixed,6939057,2016-06-17,misdemeanor,property,0,0,0
6939057,112145,2016-06-17,22.775342465753425,M,mixed,10583779,2013-04-26,misdemeanor,property,0,0,0
6607334,113657,2016-09-22,23.334246575342465,M,Black,11150684,2012-10-03,misdemeanor,other,0,0,0
6607334,113657,2016-09-22,23.334246575342465,M,Black,6607334,2016-09-22,felony,property,0,1,0
6607334,113657,2016-09-22,23.334246575342465,M,Black,7891120,2015-10-06,misdemeanor,other,0,0,0
6060715,114124,2017-03-01,55.07671232876712,M,Black,11433743,2012-06-27,misdemeanor,property,0,0,0
6060715,114124,2017-03-01,55.07671232876712,M,Black,8621504,2015-02-13,misdemeanor,property,0,0,0
6060715,114124,2017-03-01,55.07671232876712,M,Black,9375174,2014-06-04,misdemeanor,other,0,0,0
6060715,114124,2017-03-01,55.07671232876712,M,Black,9378296,2014-06-03,misdemeanor,other,0,0,0
6060715,114124,2017-03-01,55.07671232876712,M,Black,7907348,2015-09-30,misdemeanor,other,0,0,0
6060715,114124,2017-03-01,55.07671232876712,M,Black,7783692,2015-11-06,misdemeanor,other,0,0,0
6060715,114124,2017-03-01,55.07671232876712,M,Black,7783693,2015-11-06,misdemeanor,other,0,0,0
6060715,114124,2017-03-01,55.07671232876712,M,Black,6060715,2017-03-01,misdemeanor,other,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,10723577,2013-03-09,misdemeanor,property,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,8779984,2014-12-23,misdemeanor,property,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,8811942,2014-12-12,misdemeanor,property,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,9729689,2014-02-08,misdemeanor,other,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,9841944,2014-01-01,misdemeanor,drug,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,7012605,2016-05-26,misdemeanor,property,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,3396994,2018-07-20,misdemeanor,property,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,5959846,2017-03-29,misdemeanor,property,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,10321175,2013-07-27,misdemeanor,drug,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,10373929,2013-07-09,misdemeanor,other,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,9841943,2014-01-01,misdemeanor,other,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,7012604,2016-05-26,misdemeanor,other,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,3396995,2018-07-20,misdemeanor,other,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,2907915,2018-10-05,misdemeanor,other,0,0,0
2907915,115414,2018-10-05,26.78356164383561,M,,1609825,2019-05-17,misdemeanor,other,0,0,0
7003779,115968,2016-05-30,30.983561643835618,M,Black,6824382,2016-07-21,misdemeanor,violent,0,0,0
7003779,115968,2016-05-30,30.983561643835618,M,Black,6705568,2016-08-26,misdemeanor,violent,0,0,0
7003779,115968,2016-05-30,30.983561643835618,M,Black,7003779,2016-05-30,misdemeanor,violent,0,0,0
7003779,115968,2016-05-30,30.983561643835618,M,Black,6916936,2016-06-25,misdemeanor,violent,0,0,0
7003779,115968,2016-05-30,30.983561643835618,M,Black,2694279,2018-11-15,misdemeanor,violent,0,0,0
7003779,115968,2016-05-30,30.983561643835618,M,Black,1413858,2019-06-22,misdemeanor,violent,0,0,0
7003779,115968,2016-05-30,30.983561643835618,M,Black,10592105,2013-04-24,misdemeanor,other,0,0,0
7003779,115968,2016-05-30,30.983561643835618,M,Black,5353602,2017-08-15,misdemeanor,violent,0,0,0
7003779,115968,2016-05-30,30.983561643835618,M,Black,1413859,2019-06-22,misdemeanor,other,0,0,0
6936297,121540,2016-06-17,22.23013698630137,M,Black,6936297,2016-06-17,felony,other,0,1,0
6936297,121540,2016-06-17,22.23013698630137,M,Black,10620535,2013-04-15,misdemeanor,property,0,0,0
6936297,121540,2016-06-17,22.23013698630137,M,Black,3021709,2018-09-14,felony,property,0,1,0
2547343,122092,2018-12-13,45.96986301369863,M,mixed,8856210,2014-11-25,misdemeanor,drug,0,0,0
2547343,122092,2018-12-13,45.96986301369863,M,mixed,6464808,2016-11-05,felony,property,0,1,0
2547343,122092,2018-12-13,45.96986301369863,M,mixed,648768,2019-11-20,misdemeanor,drug,0,0,0
2547343,122092,2018-12-13,45.96986301369863,M,mixed,10211190,2013-09-02,misdemeanor,other,0,0,0
2547343,122092,2018-12-13,45.96986301369863,M,mixed,2547343,2018-12-13,misdemeanor,property,0,0,0
2547343,122092,2018-12-13,45.96986301369863,M,mixed,2653660,2018-11-23,misdemeanor,drug,0,0,0
2547343,122092,2018-12-13,45.96986301369863,M,mixed,2748489,2018-11-03,misdemeanor,drug,0,0,0
2547343,122092,2018-12-13,45.96986301369863,M,mixed,691876,2019-11-12,misdemeanor,drug,0,0,0
3573863,126282,2018-06-20,36.465753424657535,M,Black,11057507,2012-11-06,misdemeanor,violent,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,9788181,2014-01-17,felony,violent,0,1,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,4778011,2017-11-20,misdemeanor,other,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,4516013,2018-01-12,felony,property,0,1,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,3135717,2018-08-23,misdemeanor,property,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,3573863,2018-06-20,misdemeanor,property,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,7341352,2020-10-22,misdemeanor,other,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,10041067,2013-11-01,misdemeanor,drug,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,6444267,2016-11-12,misdemeanor,property,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,9730202,2014-02-07,felony,violent,0,1,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,4762793,2017-11-24,misdemeanor,property,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,1498893,2019-06-06,misdemeanor,property,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,10294030,2013-08-06,misdemeanor,other,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,804028,2019-10-18,misdemeanor,property,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,10423298,2013-06-21,felony,other,0,1,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,8758070,2015-01-04,misdemeanor,other,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,2856931,2018-10-15,misdemeanor,property,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,4406759,2018-02-01,misdemeanor,drug,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,7848536,2015-10-17,misdemeanor,other,0,0,1
3573863,126282,2018-06-20,36.465753424657535,M,Black,1504936,2019-06-05,misdemeanor,other,0,0,1
6995889,131507,2016-06-01,31.076712328767123,M,mixed,10895117,2013-01-07,felony,violent,0,1,0
6995889,131507,2016-06-01,31.076712328767123,M,mixed,6995889,2016-06-01,misdemeanor,property,0,0,0
6995889,131507,2016-06-01,31.076712328767123,M,mixed,3866208,2018-04-26,misdemeanor,property,0,0,0
6995889,131507,2016-06-01,31.076712328767123,M,mixed,9655567,2014-03-08,misdemeanor,property,0,0,0
6995889,131507,2016-06-01,31.076712328767123,M,mixed,8007255,2015-08-31,misdemeanor,other,0,0,0
4513745,134133,2018-01-14,51.136986301369866,M,Black,4513745,2018-01-14,misdemeanor,other,0,0,0
4513745,134133,2018-01-14,51.136986301369866,M,Black,8935342,2014-10-29,misdemeanor,other,0,0,0
6183350,145687,2017-01-30,38.347945205479455,M,Asian,11198076,2012-09-16,misdemeanor,violent,0,0,0
6183350,145687,2017-01-30,38.347945205479455,M,Asian,5626817,2017-06-19,misdemeanor,property,0,0,0
6183350,145687,2017-01-30,38.347945205479455,M,Asian,11356626,2012-07-25,misdemeanor,other,0,0,0
6183350,145687,2017-01-30,38.347945205479455,M,Asian,8863700,2014-11-22,misdemeanor,property,0,0,0
6183350,145687,2017-01-30,38.347945205479455,M,Asian,8905089,2014-11-10,misdemeanor,property,0,0,0
6183350,145687,2017-01-30,38.347945205479455,M,Asian,9475842,2014-05-08,misdemeanor,property,0,0,0
6183350,145687,2017-01-30,38.347945205479455,M,Asian,10740887,2013-03-03,felony,property,0,1,0
6183350,145687,2017-01-30,38.347945205479455,M,Asian,6183350,2017-01-30,misdemeanor,property,0,0,0
6183350,145687,2017-01-30,38.347945205479455,M,Asian,8884842,2014-11-17,misdemeanor,other,0,0,0
6183350,145687,2017-01-30,38.347945205479455,M,Asian,8923209,2014-11-03,misdemeanor,other,0,0,0
6183350,145687,2017-01-30,38.347945205479455,M,Asian,5827370,2017-05-01,misdemeanor,property,0,0,0
4665527,146236,2017-12-11,37.917808219178085,F,Black,4665527,2017-12-11,misdemeanor,violent,0,0,0
5763206,146410,2017-05-17,53.31506849315068,M,Black,5935381,2017-04-03,misdemeanor,property,1,0,0
5763206,146410,2017-05-17,53.31506849315068,M,Black,8890102,2014-11-14,misdemeanor,other,1,0,0
5763206,146410,2017-05-17,53.31506849315068,M,Black,8310470,2015-05-27,misdemeanor,other,1,0,0
5763206,146410,2017-05-17,53.31506849315068,M,Black,6511633,2016-10-21,misdemeanor,other,1,0,0
5763206,146410,2017-05-17,53.31506849315068,M,Black,5763206,2017-05-17,misdemeanor,other,1,0,0
5763206,146410,2017-05-17,53.31506849315068,M,Black,4995281,2017-10-18,misdemeanor,other,1,0,0
5763206,146410,2017-05-17,53.31506849315068,M,Black,4568701,2018-01-02,misdemeanor,other,1,0,0
5763206,146410,2017-05-17,53.31506849315068,M,Black,3477178,2018-07-07,misdemeanor,other,1,0,0
5763206,146410,2017-05-17,53.31506849315068,M,Black,4860977,2017-11-07,felony,property,1,1,0
7017218,162419,2016-05-25,33.38082191780822,M,Black,9451580,2014-05-17,misdemeanor,drug,0,0,0
7017218,162419,2016-05-25,33.38082191780822,M,Black,9586774,2014-04-01,misdemeanor,drug,0,0,0
7017218,162419,2016-05-25,33.38082191780822,M,Black,7017218,2016-05-25,misdemeanor,property,0,0,0
7017218,162419,2016-05-25,33.38082191780822,M,Black,9440643,2014-05-21,felony,drug,0,1,0
7017218,162419,2016-05-25,33.38082191780822,M,Black,9223160,2014-07-24,felony,drug,0,1,0
7017218,162419,2016-05-25,33.38082191780822,M,Black,9205618,2014-07-30,misdemeanor,drug,0,0,0
7017218,162419,2016-05-25,33.38082191780822,M,Black,9586773,2014-04-01,misdemeanor,other,0,0,0
4874761,172713,2017-11-04,24.2054794520548,M,Black,6223747,2017-01-18,felony,violent,0,1,1
4874761,172713,2017-11-04,24.2054794520548,M,Black,6594587,2016-09-26,felony,violent,0,1,1
4874761,172713,2017-11-04,24.2054794520548,M,Black,9378467,2014-06-03,misdemeanor,drug,0,0,1
4874761,172713,2017-11-04,24.2054794520548,M,Black,11514055,2012-05-31,misdemeanor,drug,0,0,1
4874761,172713,2017-11-04,24.2054794520548,M,Black,4874761,2017-11-04,misdemeanor,drug,0,0,1
7552078,173473,2016-01-16,50.16712328767123,M,Black,2873454,2018-10-12,misdemeanor,property,0,0,0
7552078,173473,2016-01-16,50.16712328767123,M,Black,3450453,2018-07-12,misdemeanor,property,0,0,0
7552078,173473,2016-01-16,50.16712328767123,M,Black,8842034,2014-12-02,misdemeanor,other,0,0,0
7552078,173473,2016-01-16,50.16712328767123,M,Black,9592452,2014-03-29,misdemeanor,property,0,0,0
7552078,173473,2016-01-16,50.16712328767123,M,Black,7552078,2016-01-16,misdemeanor,property,0,0,0
5732443,173830,2017-05-25,28.616438356164384,M,White,5732441,2017-05-25,misdemeanor,other,0,0,0
5732443,173830,2017-05-25,28.616438356164384,M,White,5732442,2017-05-25,misdemeanor,other,0,0,0
5732443,173830,2017-05-25,28.616438356164384,M,White,5732443,2017-05-25,misdemeanor,other,0,0,0
5732443,173830,2017-05-25,28.616438356164384,M,White,5732444,2017-05-25,misdemeanor,other,0,0,0
4862015,175405,2017-11-07,20.88219178082192,M,Black,8060389,2015-08-14,misdemeanor,property,1,0,0
4862015,175405,2017-11-07,20.88219178082192,M,Black,8705837,2015-01-21,misdemeanor,violent,1,0,0
4862015,175405,2017-11-07,20.88219178082192,M,Black,4862016,2017-11-07,felony,violent,1,1,0
4862015,175405,2017-11-07,20.88219178082192,M,Black,4776413,2017-11-21,felony,violent,1,1,0
4862015,175405,2017-11-07,20.88219178082192,M,Black,4836918,2017-11-13,felony,violent,1,1,0
4862015,175405,2017-11-07,20.88219178082192,M,Black,4862015,2017-11-07,felony,violent,1,1,0
4862015,175405,2017-11-07,20.88219178082192,M,Black,4338553,2018-02-14,felony,violent,1,1,0
4308924,176762,2018-02-20,27.912328767123288,M,Black,4308924,2018-02-20,misdemeanor,drug,0,0,0
